,country_x,country_code,gdp_per_capita,population,migrant_stock,maternal_mortality_rate,life_expectancy,hiv_prevalence,urbpop,lowest_twenty_income_share,oda_pct_of_gni,net_migration,poverty_headcount_ratio_190_2011_ppp,access_to_electricity_pct_of_population,co2_tons_per_capita,mortality_under_5_per_1000_live_births,energy_use_per_capita,remittances,revenue_pct_gdp,govt_exp_educ_pct_gdp,female_literacy_pct,external_debt_pct_GNI,fdi_net_current_usd,strength_legal_rights_0_12,adolescent_fertility_rate,fertility_rate,female_employment_pct_of_total,lowest_ten_income_share,highest_ten_income_share,trade_pct_gdp,use_internet_pct_pop,mobile_phone_subscriptions_pct_pop,days_required_to_start_business,ease_doing_business,tax_revenue_pct_gdp,net_lending_borrowing_pct_gdp,central_govt_debt_pct_gdp,risk_premium,biodiversity_protected_areas,renewable_freshwater_per_capita,slum_population_pct_urban_population,pm25_pct_population,population_resid,migrant_stock_resid,maternal_mortality_rate_resid,life_expectancy_resid,hiv_prevalence_resid,urbpop_resid,lowest_twenty_income_share_resid,oda_pct_of_gni_resid,net_migration_resid,poverty_headcount_ratio_190_2011_ppp_resid,access_to_electricity_pct_of_population_resid,co2_tons_per_capita_resid,mortality_under_5_per_1000_live_births_resid,energy_use_per_capita_resid,remittances_resid,revenue_pct_gdp_resid,govt_exp_educ_pct_gdp_resid,female_literacy_pct_resid,external_debt_pct_GNI_resid,fdi_net_current_usd_resid,strength_legal_rights_0_12_resid,adolescent_fertility_rate_resid,fertility_rate_resid,female_employment_pct_of_total_resid,lowest_ten_income_share_resid,highest_ten_income_share_resid,trade_pct_gdp_resid,use_internet_pct_pop_resid,mobile_phone_subscriptions_pct_pop_resid,days_required_to_start_business_resid,ease_doing_business_resid,tax_revenue_pct_gdp_resid,net_lending_borrowing_pct_gdp_resid,central_govt_debt_pct_gdp_resid,risk_premium_resid,biodiversity_protected_areas_resid,renewable_freshwater_per_capita_resid,slum_population_pct_urban_population_resid,pm25_pct_population_resid,country_y,asylum_seekers,idps,refugees,recognized,total_decisions,recognition_rate,iso_3,iso_2,refugees_per_pop,asylum_seekers_per_pop,Unnamed: 0,country,country_code.1,happiness,Unnamed: 5,Country Rank,Region,ti_cpi,Number of Surveys Used,Std Error,Min,Max,90% Lower CI,90%Upper CI,World Bank CPIA,World  Economic Forum EOS,Bertelsmann  Foundation TI,Arican Development Bank,IMD World Competitiveness Year Book,Bertelsmann Foundation SGI,World Justice Project ROL,PRS Internationl Country Risk Guide,Economist Intelligence Unit,IHS Global Insight,PERC Asia Risk Guide,Freedom House NIT
87,Mexico,MEX,17253.204224440102,125890949.0,0.9393647274168108,38.0,76.933,0.3,79.285,,0.0281231914159167,-300000.0,,99.0,3.86624111265674,14.8,1513.2592077384302,26233171803.0,19.0386629339117,5.23946,93.4855,37.3229265189767,36775634407.5071,10.0,62.5464,2.215,36.2951773462273,,,71.1663144806972,57.4310429923633,85.5409247888027,8.4,54.0,12.7966219623318,-3.2326945391669906,,0.44416666666667,6.752147570321928,3292.5030751495697,11.1,99.9727529,106440677.74037242,-3.5816688112057733,-15.263791445305126,2.7373130703392548,-0.19001328325762812,15.7778296209515,,-0.464281768288369,-262512.62684199185,,1.544862423918076,-0.16842920293603614,-1.723015668362553,-206.40899812881042,24224986083.19989,-6.418259439435811,0.7353964052462771,0.7964577611297727,-6.231871587766753,32243121366.3148,5.246610680299884,24.97686443780777,0.12841685437808925,-6.312773462977281,,,-7.774659356575313,3.7749301580721877,-31.537879665427127,-11.236466886118436,-27.510147002385978,-2.600049375775754,-0.9040778909073924,,-3.766596498392917,-2.7346612646222725,-1221.7037888202374,-10.169316184815493,0.11890553952945028,Mexico,1350.0,0.0,2923.0,929.0,3421.0,27.15580239695995,MEX,MX,2.3218507948494376e-05,1.072356679112809e-05,109,Mexico,Mexico,6.2362871,,111,Err:507,31,8,3.02,20,42,26,36,,33.0,28.0,,28.0,41.0,20.0,21.0,38.0,42.0,,
88,"Macedonia, FYR",MKD,13831.2597547107,2079308.0,6.289774173387611,8.0,75.54899999999998,0.1,57.408,,2.1988101106213,-4999.0,,100.0,3.61493818276338,12.2,1262.55658858385,306656775.0,26.957175033187,,,69.5148145122468,296604200.381223,6.0,16.9288,1.524,39.4324323198147,,,113.698443879103,70.3802,100.20559724677601,14.0,10.0,16.818233122224697,-3.56638317679093,,,9.652911791409071,2599.28423413775,,100.0,-14962885.085536124,2.9139831305390493,-67.77054419589156,2.272895328888964,-0.4212629805033806,-3.1165570661737405,,1.407398490207978,51360.59194581032,,5.296811438148822,0.24533537867902755,-9.17209740240536,-193.1035763476284,-1714283308.9458046,3.3284662573585493,,,28.02375752187076,-3029263546.8496504,1.4509964127230133,-24.55567843987729,-0.7154986578740221,-2.590103035700772,,,38.912562610828644,22.996178335274426,-9.589912427053989,-7.389378622669443,-82.92137149433144,1.85538707510748,-1.1680161702091183,,,0.8084289132159146,-1514.826913955496,,0.09022126720788036,The former Yugoslav Republic of Macedonia,17.0,0.0,701.0,2.0,3430.0,0.058309037900874626,MKD,MK,0.0003371313917899609,8.175796947830721e-06,110,The former Yugoslav Republic of Macedonia,The former Yugoslav Republic of Macedonia,4.9755898,,66,Err:507,42,6,5.27,21,61,33,51,,61.0,40.0,,,,41.0,,21.0,42.0,,47.0
89,Mali,MLI,2043.71810510617,17467905.0,2.0633597379590802,587.0,57.478,1.3,39.991,,9.4044179804406,-200000.0,,37.6,0.0832286633976398,113.7,,801480473.3531389,14.863566803768899,3.80136,22.19581,28.821606242660398,275317071.69493103,6.0,173.0382,6.145,42.9985061117957,,,63.6396414552076,10.33,129.946407425504,8.5,145.0,14.0951092407889,-2.59638465466661,,,8.2315834186173,3537.1422932213104,56.3,100.0,-666769.8949273528,0.2183342987761292,207.68185269025628,-5.263136944468847,-0.08515622876923823,6.558057810449745,,3.667002811643761,-139019.90808557757,,-4.37939545482255,-0.21741223661752151,45.122620090450276,,-281246645.5366287,-4.856001296500464,-0.4526256602504093,-31.40567093195218,-5.2963909550017725,-1239530602.283116,0.7647446549208343,84.14871375583694,1.6456748744324532,-2.921647960608432,,,-2.472935935066012,-2.989342062723363,62.456805528498755,-9.93728752236839,-0.7690728360929882,-1.9283167214417527,-0.55033079118915,,,-2.3462831104806803,-197.7008138295232,-7.406615515949247,-0.00333256850214525,Mali,340.0,61920.0,15917.0,477.0,693.0,68.83116883116882,MLI,MV,0.0009112140236622537,1.9464268897729867e-05,111,Mali,Mali,4.5820985,,95,Err:507,35,6,1.89,31,42,32,38,35.0,32.0,32.0,40.0,,,,31.0,,42.0,,
90,Malta,MLT,35667.786513072,445053.0,9.8984880693625,9.0,81.7975609756098,,94.414,8.5,,4501.0,0.0,100.0,5.400613957170268,6.6,1781.5044251860502,225570127.80601692,38.523882646770396,5.267469999999999,,,2949544243.36216,2.0,16.9792,1.45,38.4603460636711,3.5,23.6,272.398382205559,75.96,122.577499438749,28.0,84.0,25.665794180030797,-1.15162680780829,,,6.36539055401746,116.21003410361799,,100.0,-20475994.798167083,-0.23659647593584765,-8.242134795285548,3.0000798780432087,,17.969064712608898,0.8843874611277753,,-95174.36272587435,-0.5458407758887863,0.3936250118313325,-1.5002218036732415,-0.3972949097998564,-1631.3624553423972,-2169932133.9755177,6.8829267897742215,0.07556400898705372,,,-4636869832.747549,-3.3961328561637902,-0.9180036156724932,-0.3142804440463023,-6.540776330774378,0.5880487806129437,-1.5216001027826564,184.64052692604736,0.6246594441603008,-1.745864501575895,16.038729990991968,38.36128396540061,6.54851764824287,0.7960451220314977,,,-6.035134612311434,-4384.369486277853,,2.5194242829851135,Malta,590.0,0.0,7075.0,316.0,1969.0,16.048755713560187,MLT,MT,0.01589698305595064,0.001325684806079276,112,Malta,Malta,6.6133942999999995,,34,Err:507,60,4,1.32,57,63,58,62,,58.0,,,,57.0,,60.0,,63.0,,
91,Myanmar,MMR,5384.86938870138,52403669.0,0.13601460292319,178.0,66.464,0.7,29.858,7.3,2.02091159275132,-99998.0,6.4,60.5,0.41660036165808095,52.4,371.868910712931,2004623473.6770601,18.49021745478711,,,25.9765484119967,4083839111.71186,2.0,29.401999999999997,2.23,40.788213576927205,3.0,31.7,47.36000335338351,21.72583401,78.2268069817783,16.0,171.0,6.006029429988391,-4.27584084017073,,,4.08911261867793,19316.625922003,41.0,100.0,35621582.39915186,-1.901708758359736,-91.31990686835907,-0.10594270794963734,-0.2962402051801392,-11.910580152371493,0.9510577142970228,-0.9874867238908642,-35938.501600256604,-8.369802161664472,0.8252305840040322,-0.7237056617207864,0.14627026448975045,-266.8004837966324,284800611.99793386,-2.2941453252817965,,,-15.14946272799524,2007388979.3756614,-2.973112594895622,-41.38589981238701,-1.448292475989946,-3.034593855924001,0.5294157189205526,1.3070369590087552,-22.16538514749185,-2.6243387126824054,-2.85925614578143,-3.860354480777232,43.695050953164355,-9.677114671466683,-2.115932329450475,,,-5.497003205370278,15470.057728407512,-1.5995647587055188,0.03702640017922931,Myanmar,1.0,451089.0,0.0,0.0,0.0,,MMR,MM,0.0,1.9082633317144265e-08,113,Myanmar,Myanmar,4.223846400000001,,147,Err:507,22,7,2.82,11,35,17,27,35.0,27.0,19.0,,,,19.0,21.0,21.0,11.0,,
92,Mongolia,MNG,12152.1713808006,2976877.0,0.595444478012824,44.0,69.087,0.1,68.23,,2.19120708603516,-15001.0,,81.1916275024414,7.12732634813277,18.8,1838.239458585389,260910769.82618305,22.5631140834535,4.17699,,203.414361553574,94319767.4741563,5.0,24.8272,2.793,45.345224917606295,,,90.2870128781809,22.5,103.06626709803601,11.0,74.0,11.762814075849901,-4.71139930986948,,5.0468836865324,17.4032333072051,11901.928112354199,42.7,99.89380279999999,-13629955.3905004,-2.34363772635308,-50.00439240205861,-3.4849983172006347,-0.4467021948290547,10.531145707623589,,1.1949738868013835,46518.912168262956,,-10.18907955902408,4.183324014509054,-6.162882013778013,546.9813628579004,-1903297480.0397925,-0.5045426633942576,-0.29553038926540864,,161.7999148821483,-2871456150.5546517,0.4757206994621246,-18.97740740260095,0.41842931981285497,3.5405080695252726,,,16.14930353433057,-21.30193628615177,-1.8665210305155,-10.902370280741348,-23.416346319442802,-3.325279781961747,-2.361896538906168,,0.27643474838586,8.64344196813263,7917.1238096881425,17.340672118974428,-0.022598285811980645,Mongolia,6.0,0.0,9.0,9.0,10.0,90.0,MNG,MN,3.0233026087406368e-06,2.0155350724937577e-06,115,Mongolia,Mongolia,4.9827199,,72,Err:507,39,8,1.76,31,47,36,42,47.0,42.0,36.0,,37.0,,35.0,31.0,38.0,42.0,,
93,Mozambique,MOZ,1190.75574711627,28010691.0,0.7968013854381941,489.0,57.714,12.9,34.4,,12.5140786170172,-25000.0,,24.0,0.309666606914455,78.6,427.598363127491,142879136.459263,26.3476302196006,,43.062459999999994,71.3352300270683,3868353884.95,1.0,142.6462,5.305,54.97606859966381,,,104.206039545833,16.93353299,71.8830249492952,21.0,135.0,21.9134712787083,,,9.00108333333333,13.4487105924863,3685.82213787826,80.3,100.0,9524941.949961886,-1.007084333057071,80.25730590160651,-4.013609786085809,11.409632714087591,3.108056757896052,,5.998893837756787,34922.44060741495,,-13.340096573696222,0.22085194648138373,5.739440472101535,179.9769839370906,-761449831.343036,6.8973960836752966,,-7.380226156433501,39.08134091424736,2498299903.89814,-4.304145205394176,48.92033479690275,0.5867177311548195,8.46673562805077,,,39.093271705875786,6.4875931321406615,7.954935670997366,2.9416337254887464,-15.694931107659785,5.803705772387412,,,-0.3792131209123131,2.572609077218072,-27.71037954001349,10.824703987873576,-0.01343603044379904,Mozambique,14825.0,0.0,5622.0,0.0,2816.0,0.0,MOZ,MZ,0.0002007090792583446,0.0005292622020642047,116,Mozambique,Mozambique,4.549767500000001,,111,Err:507,31,7,1.97,22,38,28,34,35.0,28.0,28.0,22.0,,,,31.0,38.0,32.0,,
94,Mauritania,MRT,3835.2310604266,4182341.0,3.3966767332978702,602.0,63.082,0.4,51.089,,6.8185399333364405,25502.0,,39.5,0.6668224276068431,84.1,,,,,,81.5153305361833,501726765.7338191,2.0,81.7854,4.7360000000000015,31.23476463101749,,,109.36489199123301,15.199126690825,87.13978606718098,8.0,148.0,,,,13.3434038636239,1.0807480812480401,98.4271343924093,79.9,100.0,-13219946.565886162,1.4549155675942995,282.6604248338118,-1.7396967232980884,-0.7730763555819639,13.178191129793476,,2.6065987143117737,88347.19057320154,,-12.064225270309693,-0.08194658346661687,24.37297445341597,,,,,,43.706002422971274,-1313751024.2681653,-3.0926351802541845,2.7617938840466247,0.6844758374453175,-13.519678621261866,,,41.323576651962426,-4.076826821330023,12.288362622834756,-11.205954305030728,12.298442445781347,,,,5.185081145282119,-8.935151233200157,-3690.9437745650293,28.13530184820047,0.018313152868543625,Mauritania,497.0,0.0,77394.0,491.0,872.0,56.30733944954128,MRT,MR,0.018504947348865146,0.00011883296938245829,117,Mauritania,Mauritania,3.9226642,,111,Err:507,31,5,5.07,12,42,23,39,35.0,12.0,32.0,35.0,,,,,,42.0,,
95,Malawi,MWI,1159.31984189185,17573607.0,1.2498117945782,634.0,62.661,10.1,16.313,,17.006699032849,-60000.0,,10.8,0.0747629100469522,61.7,,41487828.0332806,16.6511667103949,5.6086599999999995,55.20411,28.1088656423381,516092796.535975,5.0,141.779,4.646,48.03860008768872,,,64.9112746043301,9.2981483471244,37.3668706714563,38.0,111.0,15.242195365973199,-4.4472218677047195,39.5422371324465,,16.8938673074221,945.5828217480299,66.7,100.0,-925136.330467768,-0.5526113068812548,224.1630228728768,0.9710340680404741,8.605705492786965,-14.899957986278189,,10.462208695829592,-118.92176267647301,,-26.368258160500435,-0.006261936269859493,-11.31920177436504,,-856138376.3408103,-2.789141824043824,1.3731923700801811,4.878262402929344,-4.075064177574344,-848587312.9632268,-0.3066852210977151,47.8731092054045,-0.08041816368550148,1.5071291059123482,,,-0.16372506121558672,-1.041397594236825,-26.429198514247066,19.955829262777648,-39.8780695556965,-0.8707479116376575,-2.432012229006125,-3.9791520596008993,,6.006397224839349,-2767.221407683283,-2.9886739930334443,-0.013805094842282985,Malawi,14470.0,0.0,9019.0,3357.0,3912.0,85.8128834355828,MWI,MW,0.000513212796894798,0.0008233938542042052,118,Malawi,Malawi,3.8676383000000003,,111,Err:507,31,8,2.41,21,42,27,35,23.0,32.0,36.0,42.0,,,27.0,31.0,21.0,32.0,,
96,Malaysia,MYS,26639.427225107996,30723155.0,8.28934891611083,40.0,75.143,0.4,74.21300000000002,5.8,-0.00020803426133322,250000.0,0.0,99.9985885620117,8.032991578640441,7.6,2967.54130447922,1643720838.27636,18.9112249927277,4.97613,,,9857162232.86717,7.0,13.308,2.056,37.7437061866715,2.3,31.3,133.459702221727,71.06406781119571,143.552965182124,7.5,15.0,14.280461246442599,-3.15104111908973,54.4266659070723,1.47675802469135,8.91348575727549,19187.4974795733,,99.96573149999999,11012536.742525397,0.8376896275857586,11.522824643402236,-1.707597457427724,-0.02257327416001459,4.44806306692972,-1.0088566689148442,-0.08846536485514837,223407.27785463922,-1.0328929738088024,0.8962135441678925,2.548431591278372,-2.180893685385824,492.4578850762532,-283107033.26234484,-11.386056411610394,0.1421018428340508,,,4236547182.262119,1.7635868105919474,-12.32513418143899,0.22696110754942245,-6.254735184481866,-0.25245252227917314,4.438455305241141,45.06140824613128,4.525128546988498,20.22870189875337,-7.714852094227165,-45.16301018501229,-3.466188317228728,-1.0158253290787072,5.6477293459163675,-2.426643320888296,-1.549924252390241,14887.263821237671,,0.7239981006652698,Malaysia,60415.0,0.0,94166.0,8505.0,13481.0,63.0887916326682,MYS,MY,0.003064984699650801,0.001966432158416022,119,Malaysia,Malaysia,6.3221210999999995,,54,Err:507,50,8,3.0,40,64,45,55,,64.0,49.0,,53.0,,40.0,41.0,54.0,42.0,56.0,
97,Namibia,NAM,10620.1186694325,2425561.0,3.81840143482876,265.0,63.782,12.5,46.9,2.8,1.22765929532058,-2236.0,13.4,50.7034301757813,1.5837286671570399,47.2,761.6149695992232,46673693.3503089,34.6897278798629,,,,1169185078.59637,5.0,76.1964,3.4730000000000003,49.52130570548661,1.0,47.3,107.135039932925,25.68785182,105.122773659372,66.0,107.0,32.5173737547172,-8.22187746863154,,2.86666666666667,23.247131873056503,2598.06865649483,33.2,99.5914162,-13521906.787854396,1.2536774908976027,148.9074846987985,-7.990383420085678,11.926481665427616,-7.617291467523394,-3.2395756639712263,0.02096690593549866,60769.45663562686,5.056796530689301,-35.623952523243595,-0.9213286271196623,18.054180119365455,-377.2569365437368,-2237924950.0430355,12.151223462563815,,,,-1653997728.6303642,0.4224604852158036,29.178102213357487,0.9177064451518082,7.873310374688858,-1.2993376891601924,16.898452250097712,33.6126642186003,-14.519173038832399,4.812347717374153,44.16593583127842,5.051603318991084,17.316447596009517,-5.911780545248267,,-2.3061391239040603,14.575844694289437,-1354.5437149110871,6.028505658018522,-0.3281685688303071,Namibia,1112.0,0.0,1737.0,184.0,189.0,97.35449735449735,NAM,,0.000716122991753248,0.00045845064296465846,120,Namibia,,,,45,Err:507,53,5,2.75,48,63,48,58,,48.0,49.0,,,,,50.0,54.0,63.0,,
98,Niger,NER,967.082049649338,19896965.0,0.951072208218253,553.0,59.667,0.4,16.247,,12.286312191269998,-28497.0,,16.6,0.11107351550554101,93.5,150.734123105653,171517261.766884,,5.98939,,37.367357968478295,529263979.477229,6.0,196.03400000000002,7.29,43.4677410904749,,,59.1238605074889,2.476219975,45.026967680749294,15.0,143.0,,,,,17.317135125011102,182.784623468115,70.1,100.0,1318647.156871505,-0.8424811211031662,136.45660386545956,-1.7923222243679646,-1.118376752473217,-14.482829585220511,,5.56166651568984,31127.237623286226,,-19.516174276273446,0.07765987336811214,19.509512718442792,-76.31495093402529,-684927540.0433072,,1.757941606937334,,5.6128226336759575,-802489604.3843023,0.6777851532442032,101.0244635963776,2.513730642022129,-3.199744756820408,,,-5.718820652811857,-7.211942271988749,-17.960558371745485,-2.9569913026369505,-9.000381896906704,,,,,6.359573525149371,-3525.6532184316497,-0.8949261797089889,-0.016056714622763483,Niger,106.0,137337.0,124721.0,18.0,33.0,54.54545454545455,NER,NE,0.00626834293571909,5.327445668221259e-06,121,Niger,Niger,3.6714537000000003,,98,Err:507,34,5,4.16,21,47,27,41,35.0,,36.0,47.0,,,,21.0,,32.0,,
99,Nigeria,NGA,6053.25996950656,181181744.0,0.658124087599013,814.0,52.985,2.9,47.838,,0.504918547794309,-300000.0,,52.5,0.5456221132137551,107.5,763.3913678880949,21157723741.7507,,,,6.17899069154201,3137318699.77873,6.0,111.21799999999999,5.591,45.42602892425339,,,21.4469296745955,24.5,83.24795074276359,30.3,146.0,,,,7.455833333333371,11.610734957973401,1252.40491495372,50.2,100.0,164653537.84147707,-1.4246775844466852,565.8894010184698,-14.325421029330098,1.979915936584004,4.409431493241492,,-2.028169470818584,-235538.47809197125,,-10.62698981986498,-0.7646326054499917,58.418732954978196,61.55733001323711,19321988474.153976,,,,-36.439929222284185,946995486.6290896,1.077674398134075,43.910630762376975,2.069942812905262,1.9831546125276065,,,-48.666968603120345,-2.013674113696304,-0.4802423147538661,10.158037471639986,22.220955954242754,,,,0.3780135966322318,2.1982702174047013,-2619.5361933907884,11.444677541191538,0.04489053033114487,Nigeria,386.0,2172532.0,1395.0,162.0,977.0,16.581371545547594,NGA,NG,7.699451220648367e-06,2.130457470372953e-06,122,Nigeria,Nigeria,4.9329147,,136,Err:507,26,8,2.24,19,35,22,30,35.0,25.0,28.0,35.0,,,19.0,21.0,21.0,22.0,,
100,Nicaragua,NIC,5278.4492396162705,6082035.0,0.66198270577991,150.0,75.149,0.2,57.895,,3.7334329432819104,-106342.0,,81.1631393432617,0.8085208555973671,18.5,609.007121220712,1197500000.0,16.921222213750998,4.12553,,82.3645592872128,949900000.0,1.0,88.3512,2.231,38.5442336060601,,,99.47286260222059,19.704291498993,119.43619199823699,14.0,132.0,15.769600508703899,-0.6315962532787449,,,15.4797788522118,25972.7432521167,,100.0,-10741546.91915868,-1.368768111700871,-122.71194520241829,8.697668915703872,-0.8083245517007662,16.390980861980278,,0.6465468325976316,-42353.5072648498,,22.04030866626389,-0.3047836771455159,-34.261421971047504,-19.623379820750984,-503501180.1879246,-3.82874547010216,-0.1981055527729927,,41.480348226294716,-1108491219.901592,-3.981232002263337,17.005467635291495,-1.4725182882749381,-5.340286182688672,,,30.04401022875443,-4.299921972684363,38.773653104644076,-5.815476879163603,4.1281261238853375,0.07565313162838018,1.5248419084516815,,,5.865453286832636,22130.242141586725,,0.0357577207769566,Nicaragua,131.0,0.0,330.0,63.0,65.0,96.92307692307692,NIC,NI,5.425815537069418e-05,2.1538843495639207e-05,123,Nicaragua,Nicaragua,5.9241128,,130,Err:507,27,7,2.5,19,35,23,31,35.0,33.0,28.0,,,,19.0,21.0,21.0,32.0,,
101,Netherlands,NLD,49527.66966372488,16939923.0,11.695682741121097,7.0,81.509756097561,0.2,90.17299999999999,8.9,,80000.0,0.0,100.0,9.920138075238393,4.0,4325.5237115808095,2298351698.84654,38.120028033950895,5.39942,,,180803671741.028,2.0,4.175,1.66,45.986147649200106,3.5,23.0,156.296738492692,91.7241379310345,122.85063747384,3.5,36.0,21.4531418948083,-1.8615655410655,,,17.8924581483262,652.2380540821557,,100.0,367082.1272267364,-3.1711246525021703,-0.9703017113519632,1.0296057969614054,-0.003422125237892648,6.982831611851324,0.6635795163915539,,-73665.52226332418,-0.2538786865507819,0.004738264104602763,1.0787369646280849,-0.986636803572484,-768.6110739640518,-283084499.3046694,6.671942453644519,-0.04807665577976561,,,171841931583.4046,-3.3076064585699143,-7.006628644368387,-0.06086979648348322,0.025826092444916068,0.2898168705555779,-1.0590605561589754,67.28313579859267,8.731810120768259,-2.068998357523597,-5.9269531696851825,0.7755695692350031,2.8597976729675025,-0.27130834594008113,,,5.118467866032889,-4201.730485355313,,5.267928043747531,Netherlands,28051.0,0.0,88536.0,15548.0,22911.0,67.86259875169132,NLD,NL,0.005226470037673725,0.001655910714588254,124,Netherlands,Netherlands,7.3244371,,9,Err:507,84,7,1.98,73,89,81,87,,84.0,,,85.0,73.0,85.0,89.0,88.0,83.0,,
102,Norway,NOR,61722.239910673,5190239.0,14.2356111639164,5.0,82.3048780487805,0.1,81.09100000000002,9.0,,140000.0,0.2,100.0,9.27094513154166,2.7,5595.654624903062,608942452.260751,45.348537386036995,7.55247,,,6599421357.544539,5.0,5.7708,1.72,47.108054190686595,3.5,22.3,69.8096542912451,96.8103,109.90519701006001,4.0,7.0,22.089364218649997,6.373271552437428,,,4.96242625971203,74359.1101200024,,6.0702719000000025,-7208705.0663376115,-7.849444930126811,-0.4398669003229872,1.2353676398639521,-0.06179313647032857,-6.327566821701296,0.4780146951201303,,-32396.574209103863,0.10640133028641063,-0.12368972802158852,-1.3622546802137148,-1.7086567457450341,-1038.1845912341068,-1900135382.397957,15.162147353071337,2.2162155265563865,,,-2245593377.353633,-0.1307101215136166,-2.5628893655986142,0.027384113832387147,1.0862003590357574,0.1421352919311505,-1.3661822968664092,-21.388498794176535,10.939371638825193,-16.930483194821292,-4.578718155907937,-24.17643001906537,4.742989923843126,7.2223490796350625,,,-7.219148880374721,69607.46888996015,,-86.06717617812544,Norway,25316.0,0.0,50389.0,5610.0,17610.0,31.856899488926743,NOR,NO,0.00970841612496072,0.004877617389102891,125,Norway,Norway,7.6034336,,5,Err:507,88,7,2.24,81,98,84,92,,92.0,,,84.0,81.0,90.0,98.0,88.0,83.0,,
103,Nepal,NPL,2464.3890334779503,28656282.0,1.8176455528395101,258.0,69.887,0.2,18.557000000000002,,5.6298720687091395,-350000.0,,87.213623046875,0.283538525834667,36.6,412.724483049097,6729935670.59215,19.3338229112715,3.70359,,19.0791370748158,51895699.9282915,6.0,63.6844,2.162,51.663943729449215,,,53.0952668109502,17.58161800656001,96.021022545772,17.0,110.0,16.7097622388009,1.0575607543341299,,,23.626103940504798,6997.786729280029,54.3,100.0,10694071.971231148,-0.04880554456973663,-107.00664771889666,6.651590407260777,-1.1343273642523592,-15.929904422693069,,0.2634206969031752,-288540.0554647338,,42.963754305119295,-0.12191640202007092,-29.88086699960739,47.40918930066636,5561688198.030957,-0.5186460584004458,-0.5592156919696311,,-15.928215695629088,-1533826585.0308585,0.7985903297228347,-22.85348755527548,-2.2306701457279576,6.026120520038916,,,-13.491485946383214,2.8545306561472596,26.78905214164905,-1.6202761911672423,-33.371221626221114,0.7290198788100781,3.1183162368115496,,,13.187793496582255,3251.3830113201498,-6.572791422952057,0.0017086096380580784,Nepal,17.0,0.0,32667.0,200.0,295.0,67.79661016949153,NPL,NP,0.0011399594685730689,5.932381597863952e-07,126,Nepal,Nepal,4.8124366,,130,Err:507,27,5,2.73,22,35,23,31,35.0,33.0,23.0,,,,24.0,,,22.0,,
104,New Zealand,NZL,37864.999542975,4595700.0,22.95970035283,11.0,81.45682926829271,0.1,86.34100000000002,,,74403.0,,100.0,7.6865758254429295,5.6,4559.89223229927,284950344.112504,32.7957431113845,6.33634,,,-74038516.2862588,12.0,21.1848,1.99,47.247295561047494,,,54.3901941076701,88.22288881795002,121.35575178588002,0.5,1.0,27.4055317579212,0.260303169934541,43.3955721150826,2.76875,30.4786887810956,72510.366543229,,0.0,-15837750.759718487,12.152093663863992,-3.9276617532342923,2.2735521927479283,-0.19293078474586253,8.511667538247849,,,-39676.94515843569,,0.30434947338243035,0.4755824230201782,-0.8648388049185751,895.111662008981,-2208063091.511625,1.02055866785577,1.0719609977751607,,,-8081011356.103222,6.572053239352927,4.849795922006862,0.2401495826863356,2.0223197088212004,,,-33.0799659116897,11.268121999701929,-3.205086917749938,-10.852226446237971,-42.08196102049251,8.151856327885769,2.166405633119165,-19.94408742969223,-0.38538563443404383,17.77812333046328,67927.24991960826,,-97.083725300721,New Zealand,159.0,0.0,1337.0,198.0,462.0,42.857142857142854,NZL,NZ,0.0002909241247252867,3.4597558587375154e-05,128,New Zealand,New Zealand,7.4181209,,1,Err:507,91,7,2.32,83,98,87,95,,92.0,,,93.0,97.0,83.0,98.0,88.0,83.0,,
105,Oman,OMN,42459.75057558509,4199810.0,41.085873617455,17.0,76.801,,81.35,,,605000.0,,100.0,15.4431671894823,11.2,6141.77319691739,39011703.511053294,,,86.03721,,-2172431729.5188603,1.0,8.573,2.737,13.639620488420697,,,108.89635389144699,73.53,158.26084989558996,8.3,78.0,,,,,1.0183041615309,353.452791961474,,100.0,-14842063.60562816,28.749503906847163,5.765473990595543,-3.0833603900731963,,1.0925377791167818,,,468673.1824673571,,0.1536834317277993,7.595054590159763,5.608848036765269,1947.241158779033,-2552760008.372173,,,-9.868834970686821,,-10896132566.158394,-4.4535056738495,-5.073711796589394,1.0097704577229512,-31.971479502247504,,,21.515210460165378,-6.356008317327095,33.55420293049849,-1.9749441988735488,39.18498453602854,,,,,-11.934881968856564,-4393.641476770715,,3.806643081727232,Oman,190.0,0.0,245.0,133.0,145.0,91.72413793103449,OMN,OM,5.833597234160593e-05,4.5240141815939296e-05,129,Oman,,,,60,Err:507,45,5,6.69,23,62,34,56,,62.0,23.0,,,,,50.0,38.0,52.0,,
